-2.0010,-0.1946
-1.9737,-0.1250
-1.9464,0.0519
-1.9192,0.2677
-1.8919,0.2704
-1.8646,0.2431
-1.8374,0.4547
-1.8101,0.5566
-1.7828,0.6665
-1.7556,0.8213
-1.7283,0.6789
-1.7011,0.8672
-1.6738,0.9480
-1.6465,0.8863
-1.6193,0.9288
-1.5920,0.9875
-1.5647,0.9820
-1.5375,0.9854
-1.5102,0.9112
-1.4829,0.9709
-1.4557,0.9414
-1.4284,0.9489
-1.4011,0.8958
-1.3739,0.9226
-1.3466,0.9219
-1.3194,0.8928
-1.2921,0.8674
-1.2648,0.7976
-1.2376,0.8396
-1.2103,0.7856
-1.1830,0.7414
-1.1558,0.6678
-1.1285,0.6633
-1.1012,0.6421
-1.0740,0.6584
-1.0467,0.5255
-1.0194,0.4983
-0.9922,0.4912
-0.9649,0.4321
-0.9377,0.4233
-0.9104,0.3583
-0.8831,0.3003
-0.8559,0.2514
-0.8286,0.2862
-0.8013,0.2342
-0.7741,0.1378
-0.7468,0.0598
-0.7195,0.0257
-0.6923,-0.0119
-0.6650,-0.1326
-0.6377,-0.1513
-0.6105,-0.1785
-0.5832,-0.1810
-0.5560,-0.2460
-0.5287,-0.2436
-0.5014,-0.3668
-0.4742,-0.4601
-0.4469,-0.4422
-0.4196,-0.5088
-0.3924,-0.6571
-0.3651,-0.4930
-0.3378,-0.6209
-0.3106,-0.6877
-0.2833,-0.6335
-0.2560,-0.6965
-0.2288,-0.7055
-0.2015,-0.8402
-0.1743,-0.8380
-0.1470,-0.9103
-0.1197,-1.0058
-0.0925,-1.0717
-0.0652,-1.0990
-0.0379,-0.9673
-0.0107,-1.0710
0.0166,-1.0080
0.0439,-0.9902
0.0711,-1.0906
0.0984,-1.1107
0.1257,-1.2243
0.1529,-1.2102
0.1802,-1.0693
0.2074,-1.3149
0.2347,-1.3791
0.2620,-1.3192
0.2892,-1.3626
0.3165,-1.3738
0.3438,-1.5851
0.3710,-1.6005
0.3983,-1.6277
0.4256,-1.9010
0.4528,-1.9717
0.4801,-2.1316
0.5074,-2.1910
0.5346,-2.3780
0.5619,-2.5144
0.5892,-2.5417
0.6164,-2.7151
0.6437,-3.1403
0.6709,-3.1675
