-4.1660,0.4428
-4.0337,1.3800
-3.9749,1.3212
-3.9161,1.5634
-3.8573,1.4255
-3.7986,2.0991
-3.7398,1.8393
-3.6810,2.0553
-3.6222,2.1815
-3.5634,2.2178
-3.5046,2.2188
-3.4458,2.1474
-3.3870,2.2647
-3.3282,2.3079
-3.2694,2.2491
-3.2106,2.2165
-3.1518,2.2278
-3.0930,2.2198
-3.0342,2.2000
-2.9754,2.1830
-2.9166,2.1162
-2.8578,2.0830
-2.7990,2.0106
-2.7402,2.0193
-2.6814,1.9537
-2.6226,1.8497
-2.5638,1.8257
-2.5050,1.8007
-2.4462,1.7028
-2.3874,1.6563
-2.3286,1.5725
-2.2699,1.5317
-2.2111,1.4457
-2.1523,1.3092
-2.0935,1.3148
-2.0347,1.2048
-1.9759,1.1631
-1.9171,1.0916
-1.8583,1.0434
-1.7995,0.9804
-1.7407,0.8273
-1.6819,0.7003
-1.6231,0.7303
-1.5643,0.5888
-1.5055,0.5330
-1.4467,0.4802
-1.3879,0.3809
-1.3291,0.3413
-1.2703,0.1809
-1.2115,0.1414
-1.1527,-0.0050
-1.0939,0.0005
-1.0351,-0.0623
-0.9763,-0.1251
-0.9175,-0.1963
-0.8587,-0.3131
-0.7999,-0.4278
-0.7412,-0.5636
-0.6824,-0.5454
-0.6236,-0.6381
-0.5648,-0.6910
-0.5060,-0.7860
-0.4472,-0.8576
-0.3884,-0.9501
-0.3296,-0.9817
-0.2708,-1.1441
-0.2120,-1.3278
-0.1532,-1.2295
-0.0944,-1.1976
-0.0356,-1.3171
0.0232,-1.4137
0.0820,-1.3436
0.1408,-1.4793
0.1996,-1.6062
0.2584,-1.6411
0.3172,-1.7491
0.3760,-1.6873
0.4348,-1.8174
0.4936,-1.7436
0.5524,-1.9508
0.6112,-1.9861
0.6700,-2.1988
0.7288,-2.1969
0.7875,-2.6397
0.8463,-2.5148
0.9051,-2.5589
0.9639,-2.7726
1.0227,-2.7919
1.0815,-3.1332
1.1403,-3.3169
1.1991,-3.5518
1.2579,-4.0877
1.3491,-4.4780
1.4343,-4.5652
