-1.9987,-0.1719
-1.9730,-0.3226
-1.9472,0.1288
-1.9215,0.2280
-1.8958,0.3783
-1.8700,0.3014
-1.8443,0.5629
-1.8185,0.3882
-1.7928,0.6433
-1.7671,0.7103
-1.7413,0.7748
-1.7156,0.8773
-1.6898,0.8616
-1.6641,0.9367
-1.6383,0.9412
-1.6126,0.9922
-1.5869,0.9988
-1.5611,0.9979
-1.5354,0.9801
-1.5096,0.9674
-1.4839,0.9591
-1.4581,0.9755
-1.4324,0.9497
-1.4067,0.9217
-1.3809,0.8123
-1.3552,0.8747
-1.3294,0.8789
-1.3037,0.8553
-1.2780,0.8944
-1.2522,0.7740
-1.2265,0.7942
-1.2007,0.7502
-1.1750,0.6923
-1.1492,0.7090
-1.1235,0.6730
-1.0978,0.6389
-1.0720,0.5641
-1.0463,0.5746
-1.0205,0.5126
-0.9948,0.5099
-0.9691,0.4611
-0.9433,0.3637
-0.9176,0.3570
-0.8918,0.3178
-0.8661,0.2456
-0.8403,0.2717
-0.8146,0.2460
-0.7889,0.0615
-0.7631,0.1396
-0.7374,0.0021
-0.7116,0.0461
-0.6859,-0.0224
-0.6602,-0.0792
-0.6344,-0.0891
-0.6087,-0.1148
-0.5829,-0.1728
-0.5572,-0.2760
-0.5314,-0.2242
-0.5057,-0.2758
-0.4800,-0.3105
-0.4542,-0.2973
-0.4285,-0.3900
-0.4027,-0.4206
-0.3770,-0.4513
-0.3513,-0.5238
-0.3255,-0.5607
-0.2998,-0.6600
-0.2740,-0.5542
-0.2483,-0.6984
-0.2225,-0.6107
-0.1968,-0.7247
-0.1711,-0.8458
-0.1453,-0.8350
-0.1196,-0.7898
-0.0938,-0.7758
-0.0681,-0.8413
-0.0424,-0.8853
-0.0166,-0.9366
0.0091,-0.9689
0.0349,-0.9688
0.0606,-1.0625
0.0864,-1.0462
0.1121,-1.1606
0.1378,-1.2574
0.1636,-1.2736
0.1893,-1.4306
0.2151,-1.4693
0.2408,-1.6518
0.2666,-1.7382
0.2923,-1.7428
0.3180,-1.8120
0.3438,-1.9404
0.3695,-2.1009
0.3953,-2.5659
0.4210,-2.4156
0.4467,-2.6174
0.4725,-2.9442
0.4982,-2.9699
0.5240,-2.9957
