-4.0689,1.4638
-4.0163,0.9341
-3.9638,0.8816
-3.9112,1.3061
-3.8587,1.6796
-3.8061,1.8031
-3.7536,1.9936
-3.7010,1.8741
-3.6485,2.1103
-3.5959,2.2127
-3.5434,2.3533
-3.4908,2.2475
-3.4383,2.1043
-3.3857,2.1956
-3.3332,2.2680
-3.2806,2.2155
-3.2281,2.2794
-3.1755,2.2607
-3.1230,2.2367
-3.0705,2.2313
-3.0179,2.2190
-2.9654,2.1262
-2.9128,2.1710
-2.8603,2.0034
-2.8077,2.0600
-2.7552,2.0440
-2.7026,1.9343
-2.6501,1.9103
-2.5975,1.8901
-2.5450,1.8130
-2.4924,1.7156
-2.4399,1.7156
-2.3873,1.5884
-2.3348,1.5930
-2.2822,1.5636
-2.2297,1.4216
-2.1771,1.4192
-2.1246,1.3499
-2.0720,1.2451
-2.0195,1.1220
-1.9669,1.1857
-1.9144,1.0281
-1.8618,1.0468
-1.8093,0.8973
-1.7567,0.8676
-1.7042,0.7952
-1.6516,0.7789
-1.5991,0.6871
-1.5465,0.6346
-1.4940,0.4910
-1.4414,0.5115
-1.3889,0.3598
-1.3363,0.3545
-1.2838,0.2390
-1.2312,0.2135
-1.1787,0.0788
-1.1261,0.0077
-1.0736,0.0445
-1.0210,-0.0441
-0.9685,-0.1499
-0.9159,-0.1931
-0.8634,-0.2598
-0.8109,-0.3318
-0.7583,-0.3601
-0.7058,-0.4844
-0.6532,-0.5259
-0.6007,-0.5895
-0.5481,-0.7279
-0.4956,-0.7293
-0.4430,-0.7047
-0.3905,-0.7473
-0.3379,-0.8358
-0.2854,-0.9047
-0.2328,-0.9981
-0.1803,-1.0446
-0.1277,-1.1032
-0.0752,-1.1745
-0.0226,-1.1675
0.0299,-1.2926
0.0825,-1.3723
0.1350,-1.5738
0.1876,-1.4989
0.2401,-1.6502
0.2927,-1.6847
0.3452,-1.7462
0.3978,-1.9359
0.4503,-2.0854
0.5029,-2.3810
0.5554,-2.4335
0.6080,-2.4349
0.6605,-2.5123
0.7131,-2.7161
0.7656,-2.9447
0.8182,-3.0553
0.8707,-3.1078
